image :1method :1
P =[-0.17457967, 0.05304192, 0.038996909, 0.24937588;
115. [-216.69 12.55]  [-215.82913; 12.309025]  error is : 0.893961
116. [295.24 126.72]  [304.75317; 128.68454]  error is : 9.71391
117. [-264.44 -3.9]  [-264.26956; -4.0525227]  error is : 0.228721
118. [-268.47 -6.01]  [-268.34619; -6.324182]  error is : 0.337697
119. [-265.98 -10.01]  [-265.77213; -10.245553]  error is : 0.314168
120. [-303.33 -25.52]  [-303.85474; -25.639334]  error is : 0.538148
121. [-298.03 -32.79]  [-298.19199; -32.738243]  error is : 0.170055
122. [-238.38 -40.22]  [-237.6507; -40.494293]  error is : 0.779184
123. [-272.62 -54.89]  [-272.41379; -54.895695]  error is : 0.206286
124. [-272.62 -54.89]  [-272.41379; -54.895695]  error is : 0.206286
125. [-296.9 -68.36]  [-297.08368; -68.582405]  error is : 0.288451
126. [171.56 -0.15]  [169.89169; -2.7290144]  error is : 3.07157
127. [171.5 -13.16]  [169.69627; -15.719572]  error is : 3.13127
128. [158.66 -20.5]  [155.97333; -22.906307]  error is : 3.60674
129. [-293.04 -116.9]  [-293.47607; -117.27076]  error is : 0.572376
130. [124.81 -184.72]  [122.24602; -188.67776]  error is : 4.71571
131. [127.06 -191.47]  [124.32514; -195.64532]  error is : 4.99127
132. [130.04 -196.24]  [127.33928; -200.5298]  error is : 5.06914
133. [-260.37 -6.53]  [-260.0499; -6.7802711]  error is : 0.406323
134. [-273.97 -63.45]  [-273.79926; -63.754005]  error is : 0.348673
135. [-9.45 -204.8]  [-12.024925; -205.97217]  error is : 2.82917
136. [-238.35 6.03]  [-237.73529; 5.8473091]  error is : 0.641289
137. [-294.23 -52.23]  [-294.44748; -52.415031]  error is : 0.285533
138. [-267.73 -62.23]  [-267.46695; -62.251694]  error is : 0.263955
139. [-248.54 -83.03]  [-248.18883; -83.251045]  error is : 0.414944
140. [-297.18 -82.33]  [-297.35815; -82.597099]  error is : 0.321065
141. [-297.18 -82.33]  [-297.35815; -82.597099]  error is : 0.321065
142. [-308.93 -157.64]  [-310.2016; -158.12872]  error is : 1.36229
143. [-303.51 -167.18]  [-305.19089; -167.87386]  error is : 1.81846
144. [214.71 -120.01]  [214.75169; -125.29725]  error is : 5.28741
145. [-277.49 11.11]  [-277.67303; 11.167399]  error is : 0.191833
146. [-245.52 1.56]  [-245.06183; 1.658036]  error is : 0.468547
147. [-271.71 -6.84]  [-271.68692; -7.0596194]  error is : 0.220828
148. [-299.73 -9.63]  [-300.32883; -9.5395317]  error is : 0.605611
149. [-308.12 -44.75]  [-308.68436; -44.678406]  error is : 0.568885
150. [-279.43 -58.27]  [-279.34152; -58.275764]  error is : 0.088658
151. [260.47 -55.04]  [262.80035; -59.618233]  error is : 5.13719
152. [205.22 -133.51]  [204.02708; -138.85516]  error is : 5.47667
153. [193.57 -17.49]  [193.50774; -20.32263]  error is : 2.83331
154. [-93.14 -69.07]  [-92.846306; -69.897758]  error is : 0.878317
155. [-153.59 -108.87]  [-153.59279; -109.18422]  error is : 0.314229
156. [-150.47 -108.57]  [-150.41457; -108.79227]  error is : 0.229083
157. [-58.66 -104.56]  [-59.318565; -105.41852]  error is : 1.08202
158. [-148.41 -123.9]  [-148.42635; -123.89387]  error is : 0.0174554
159. [-189.48 -133.29]  [-189.52594; -133.23514]  error is : 0.071554
160. [-129.13 -121.27]  [-129.14357; -121.43712]  error is : 0.167672
161. [-175.52 -139.32]  [-175.68092; -139.28735]  error is : 0.164199
162. [-187.89 -151.74]  [-188.33855; -151.86433]  error is : 0.465459
163. [-188.11 -155.69]  [-188.48257; -155.63031]  error is : 0.377325
164. [-178.52 -159.07]  [-179.07518; -159.18419]  error is : 0.566796
165. [-178.52 -159.07]  [-179.07518; -159.18419]  error is : 0.566796
166. [-174.01 -160.92]  [-174.51648; -160.92645]  error is : 0.506526
167. [-169.57 -160.92]  [-170.01816; -160.83836]  error is : 0.455525
168. [-183.05 -163.97]  [-183.68695; -164.10141]  error is : 0.650362
169. [-182.54 -167.1]  [-183.15408; -167.14726]  error is : 0.615906
170. [-178.12 -169.93]  [-178.78984; -169.98419]  error is : 0.672035
171. [-177.95 -174.51]  [-178.59334; -174.44698]  error is : 0.64642
172. [-137.89 -168.12]  [-138.6806; -168.30548]  error is : 0.812071
173. [-137.89 -168.12]  [-138.6806; -168.30548]  error is : 0.812071
174. [-137.41 -171.57]  [-138.19376; -171.68381]  error is : 0.791971
175. [-133.18 -170.92]  [-134.02852; -171.12602]  error is : 0.873179
176. [-133.04 -175.3]  [-133.88231; -175.41101]  error is : 0.849599
177. [-177.34 -183.6]  [-178.19414; -183.6505]  error is : 0.855632
178. [-166.19 -181.41]  [-167.13896; -181.62024]  error is : 0.971969
179. [-155.17 -180]  [-156.0513; -180.13864]  error is : 0.89214
180. [-150.38 -181.04]  [-151.17241; -181.02898]  error is : 0.792481
181. [-177.05 -186.54]  [-177.95676; -186.61028]  error is : 0.909473
182. [-141.48 -180.52]  [-142.35706; -180.61302]  error is : 0.881979
183. [-128.44 -181.17]  [-129.28418; -181.18298]  error is : 0.844277
184. [-150.53 -185.77]  [-151.34132; -185.70364]  error is : 0.814034
185. [-168.2 -189.75]  [-169.13911; -189.80322]  error is : 0.940624
186. [-168.2 -189.75]  [-169.13911; -189.80322]  error is : 0.940624
187. [-16.03 -155.16]  [-17.797136; -155.95415]  error is : 1.93738
188. [285.02 -8.79]  [289.17773; -12.546792]  error is : 5.6036
189. [121.54 -110.77]  [118.91564; -113.89418]  error is : 4.08017
190. [172.83 -102.14]  [170.99219; -105.95863]  error is : 4.23786
191. [138.95 -126.55]  [136.31808; -130.15456]  error is : 4.46316
192. [231.03 -72.36]  [231.18344; -76.883873]  error is : 4.52647
193. [176.31 -110.73]  [174.45869; -114.74358]  error is : 4.41997
194. [214.59 -101.55]  [213.99062; -106.4033]  error is : 4.89017
195. [120.14 -158.87]  [117.3475; -162.38162]  error is : 4.4866
196. [277.17 -71.16]  [279.73761; -76.295525]  error is : 5.74161
197. [277.17 -71.16]  [279.73761; -76.295525]  error is : 5.74161
198. [149 -165.1]  [146.36125; -169.28226]  error is : 4.94512
199. [130.92 -181.05]  [128.15091; -184.88667]  error is : 4.73158
200. [150.78 -170.65]  [148.1304; -174.97502]  error is : 5.0721
201. [15.78 117.61]  [17.139545; 117.02499]  error is : 1.48007
202. [-190.59 105.1]  [-190.34398; 104.98289]  error is : 0.272466
203. [-170.72 81.56]  [-170.55254; 81.144188]  error is : 0.448266
204. [-167.03 82.8]  [-166.91054; 82.357613]  error is : 0.458236
205. [218.15 135.74]  [223.18097; 137.3391]  error is : 5.279
206. [-118.67 76.89]  [-119.23718; 76.171188]  error is : 0.915635
207. [-65 -84.15]  [-64.972954; -84.902313]  error is : 0.752798
208. [-135.1 -111.08]  [-135.13023; -111.40527]  error is : 0.326673
209. [-111.4 -107]  [-111.06143; -107.47183]  error is : 0.580737
210. [-122 -109.36]  [-120.72406; -110.00407]  error is : 1.42928
211. [-181.88 -174.88]  [-182.388; -175.27583]  error is : 0.644003
212. [265.4 41.26]  [269.69034; 39.176228]  error is : 4.76961
213. [-58.44 -137.88]  [-59.857048; -138.41345]  error is : 1.51413
214. [-58.44 -137.88]  [-59.857048; -138.41345]  error is : 1.51413
215. [-56.77 -142.02]  [-57.932743; -142.69336]  error is : 1.34364
216. [114.68 -105.82]  [112.06318; -108.92776]  error is : 4.06275
217. [104.61 -132.38]  [101.8805; -135.16928]  error is : 3.90259
218. [-115.12 -218.05]  [-116.96498; -218.24525]  error is : 1.85528
219. [136.57 -122.29]  [134.07854; -125.71481]  error is : 4.23518
220. [103.69 -152.46]  [100.80663; -155.1283]  error is : 3.92857
221. [207.67 -94.69]  [206.56339; -99.402534]  error is : 4.84072
222. [208.09 -103.07]  [207.1795; -108.24467]  error is : 5.25417
223. [112.15 -168.14]  [109.3064; -171.64742]  error is : 4.51531
224. [112.15 -168.14]  [109.3064; -171.64742]  error is : 4.51531
225. [122.74 -163.16]  [119.99843; -166.86708]  error is : 4.61071
226. [104.33 -173.99]  [101.30533; -177.2123]  error is : 4.41948
227. [113.71 -173.29]  [110.61852; -176.5394]  error is : 4.48507
228. [113.71 -173.29]  [110.68356; -176.80299]  error is : 4.63686
229. [188.94 -136.02]  [187.47783; -140.62535]  error is : 4.83189
230. [109.52 -185.39]  [106.48757; -188.88144]  error is : 4.62447
231. [131.38 -174.59]  [128.72498; -178.89018]  error is : 5.05379
232. [105.75 -205.7]  [102.67522; -209.33673]  error is : 4.76236
233. [123.25 -198.87]  [120.26068; -202.94647]  error is : 5.05507
234. [119 -206.64]  [116.00677; -210.71504]  error is : 5.05623
235. [146.36 201.93]  [150.50665; 205.83542]  error is : 5.69623
236. [146.36 201.93]  [150.50665; 205.83542]  error is : 5.69623
237. [-187.91 107.95]  [-187.742; 107.76107]  error is : 0.252818
238. [-122.55 -64.56]  [-121.70998; -65.113174]  error is : 1.00581
239. [258.83 173.45]  [267.68784; 178.39182]  error is : 10.1431
240. [-105.23 85.57]  [-106.01493; 84.787125]  error is : 1.1086
241. [-112.76 79.36]  [-113.458; 78.552895]  error is : 1.06706
242. [-115.21 62.24]  [-115.85139; 61.581917]  error is : 0.918947
243. [-154.88 39.9]  [-154.88887; 39.620216]  error is : 0.279926
244. [-133.06 -107.53]  [-133.16066; -107.9174]  error is : 0.400262
245. [-123.93 -106.68]  [-123.68786; -107.00292]  error is : 0.403622
246. [-150.41 -112.72]  [-150.3187; -112.90268]  error is : 0.204227
247. [-139.43 -111.37]  [-139.35059; -111.6255]  error is : 0.267556
248. [-156.31 -115.26]  [-156.30428; -115.43987]  error is : 0.179962
249. [-106.03 -110.11]  [-106.33588; -110.58407]  error is : 0.564186
250. [-161.22 -121.88]  [-161.15775; -121.85566]  error is : 0.066844
251. [-150.32 29.99]  [-150.51271; 29.655766]  error is : 0.385807
252. [-143.82 -123.64]  [-144.07785; -124.2207]  error is : 0.635374
253. [-159.97 -129.01]  [-159.98659; -129.17195]  error is : 0.162804
254. [-133.26 -125.63]  [-133.34532; -125.60589]  error is : 0.0886677
255. [103.17 -128.54]  [100.39812; -131.37848]  error is : 3.9674
256. [204.42 -89.24]  [203.40881; -93.701767]  error is : 4.57492
257. [-102.83 -232.3]  [-105.21531; -233.1071]  error is : 2.51815
258. [107.84 -193.41]  [104.7029; -197.04388]  error is : 4.80068
259. [108.23 -197.26]  [105.11082; -200.96521]  error is : 4.84334
260. [115.46 -213.05]  [112.39231; -217.18828]  error is : 5.15131
261. [119.34 -222.23]  [116.39034; -226.55553]  error is : 5.23552
262. [206.4 175.36]  [212.32974; 179.12392]  error is : 7.02346
263. [236.14 187.62]  [243.94632; 192.87898]  error is : 9.41252
264. [-103.24 -101.22]  [-103.22289; -101.55935]  error is : 0.339779
265. [-160.8 -114.37]  [-160.59924; -114.50137]  error is : 0.239918
266. [-164.74 -117.56]  [-164.82413; -117.97659]  error is : 0.424996
267. [-152 -118.72]  [-151.89726; -118.954]  error is : 0.255561
268. [-151.89 -131.06]  [-151.86852; -131.1826]  error is : 0.124473
269. [-153.27 -173.76]  [-153.7525; -173.83072]  error is : 0.487654
270. [-153.27 -173.76]  [-153.7525; -173.83072]  error is : 0.487654
271. [-144.22 -171.85]  [-144.66704; -171.78438]  error is : 0.451828
272. [-144.22 -171.85]  [-144.86496; -171.7795]  error is : 0.648801
273. [279.72 -0.49]  [282.97934; -3.0177774]  error is : 4.12468
274. [124.5 -115.14]  [121.87612; -118.28503]  error is : 4.09585
275. [144.81 -141.94]  [142.45111; -145.82819]  error is : 4.54778
276. [197.91 -116.47]  [196.38005; -121.2073]  error is : 4.97823
277. [-107.78 -64.96]  [-106.91705; -65.555786]  error is : 1.04864
278. [-60.94 -70.98]  [-60.880333; -71.890068]  error is : 0.912018
279. [-128.04 76.97]  [-128.5274; 76.184532]  error is : 0.924409
280. [-158.19 -108.2]  [-158.23257; -108.82526]  error is : 0.626715
281. [-158.19 -108.2]  [-158.23257; -108.82526]  error is : 0.626715
282. [-129.95 -107.22]  [-129.71982; -107.4156]  error is : 0.302059
283. [-96.68 -110.6]  [-97.230804; -111.38415]  error is : 0.958267
284. [-145.1 25.95]  [-145.36264; 25.697357]  error is : 0.364425
285. [-124.37 -146.88]  [-124.6799; -147.01591]  error is : 0.338391
286. [183.6 -120.99]  [181.93124; -125.83349]  error is : 5.12291
287. [-144.45 -107.24]  [-144.63309; -107.81841]  error is : 0.606694
288. [-86.44 -100.87]  [-86.726807; -101.35587]  error is : 0.564198
289. [-133.44 -115.1]  [-133.36766; -115.26401]  error is : 0.179255
290. [-133.44 -115.1]  [-133.50967; -115.27855]  error is : 0.191662
291. [168.94 -160.26]  [165.99883; -163.70924]  error is : 4.53297
292. [164.45 -168.49]  [162.14922; -173.05151]  error is : 5.10891
293. [225.94 132.07]  [233.32709; 132.99841]  error is : 7.4452
294. [-145.08 -141.05]  [-145.23869; -141.30841]  error is : 0.303245
295. [135.06 211.36]  [138.21594; 215.62939]  error is : 5.30921
296. [150.47 214.38]  [154.60193; 219.65295]  error is : 6.69902
297. [-149.97 -119.56]  [-149.98033; -119.64697]  error is : 0.0875788
298. [-25.8 127.06]  [-24.807241; 126.73338]  error is : 1.04511
299. [-25.8 127.06]  [-24.807241; 126.73338]  error is : 1.04511
300. [-1.08 119.3]  [0.1632024; 118.79822]  error is : 1.34065
301. [182.12 184.44]  [186.98462; 187.93286]  error is : 5.98871
302. [145 163.88]  [147.77843; 165.60539]  error is : 3.27057
303. [-279.82 45.2]  [-280.44839; 45.305717]  error is : 0.637218
304. [270.01 145.86]  [278.70886; 148.79369]  error is : 9.18023
305. [-271.55 9.16]  [-271.45551; 9.1291533]  error is : 0.0993903
306. [175.96 79.76]  [177.11813; 78.6604]  error is : 1.59699
307. [-232.44 -11.88]  [-231.57698; -12.261774]  error is : 0.943694
308. [290.53 107.91]  [298.09717; 109.28542]  error is : 7.69115
309. [-159.32 111.2]  [-159.94662; 110.27359]  error is : 1.11843
310. [241.13 59.24]  [244.65495; 57.870697]  error is : 3.78157
311. [-161.54 93.67]  [-161.82588; 92.746025]  error is : 0.967191
312. [-80.59 80.32]  [-82.146484; 78.905861]  error is : 2.10296
313. [120.86 65.44]  [118.2914; 64.13662]  error is : 2.88037
314. [-87.32 65.75]  [-88.973358; 64.474777]  error is : 2.08801
315. [266.91 36.43]  [271.35928; 34.092464]  error is : 5.02595
316. [264.81 28.03]  [268.83267; 25.724672]  error is : 4.63643
317. [86.61 38.83]  [82.729324; 37.083481]  error is : 4.25558
318. [-18.77 14.91]  [-21.335207; 13.667363]  error is : 2.85034
319. [-310.52 -92.99]  [-311.03259; -92.914536]  error is : 0.518129
320. [-105.27 32.69]  [-106.67943; 31.893557]  error is : 1.61889
321. [-108.29 32.22]  [-109.58313; 31.448048]  error is : 1.50602
322. [184.66 -15.49]  [183.33154; -18.268045]  error is : 3.07934
323. [-108.96 26.07]  [-110.1083; 25.382187]  error is : 1.33854
324. [-103.76 19.55]  [-104.94428; 18.914236]  error is : 1.34414
325. [153.46 -20.87]  [150.92807; -23.357426]  error is : 3.54936
326. [-136.02 21.82]  [-136.72543; 21.403355]  error is : 0.819282
327. [-123.21 20.73]  [-124.09408; 20.232038]  error is : 1.01467
328. [-7.13 -10.03]  [-10.183214; -10.902931]  error is : 3.17555
329. [185.82 -37.06]  [184.20901; -40.423252]  error is : 3.72918
330. [267.93 -30.73]  [270.55157; -35.413445]  error is : 5.36725
331. [-188.61 -136.84]  [-188.75668; -136.76727]  error is : 0.163721
332. [-188.54 -148.22]  [-188.78581; -148.14632]  error is : 0.256625
333. [-311.16 -164.83]  [-312.49738; -165.37077]  error is : 1.44257
334. [-311.16 -164.83]  [-312.49738; -165.37077]  error is : 1.44257
335. [-51.46 -148.45]  [-53.074795; -149.15294]  error is : 1.76116
336. [-51.46 -148.45]  [-53.074795; -149.15294]  error is : 1.76116
337. [197.2 -94.78]  [196.06985; -98.951874]  error is : 4.32224
338. [204.64 -102.87]  [203.65636; -107.78654]  error is : 5.01397
339. [282.06 -75.44]  [284.8306; -81.404305]  error is : 6.57641
340. [282.06 -75.44]  [284.8306; -81.404305]  error is : 6.57641
341. [-209.78 -178.22]  [-210.40042; -178.19246]  error is : 0.621033
342. [-209.78 -178.22]  [-210.40042; -178.19246]  error is : 0.621033
343. [-145.64 -185.93]  [-146.72008; -186.20781]  error is : 1.11524
344. [-180.93 -190.73]  [-181.94223; -190.85567]  error is : 1.02001
345. [104.83 -160.72]  [102.05041; -163.90182]  error is : 4.22494
346. [153.04 -148.76]  [150.45383; -152.76991]  error is : 4.77155
347. [189.02 -140.34]  [187.47333; -145.09862]  error is : 5.00367
348. [127.48 -180.3]  [124.62226; -184.24405]  error is : 4.87054
349. [110.67 -200.8]  [107.67399; -204.71518]  error is : 4.92998
350. [110.67 -200.8]  [107.67399; -204.71518]  error is : 4.92998
351. [-30.51 119.72]  [-29.626841; 119.20766]  error is : 1.02101
352. [-30.51 119.72]  [-29.626841; 119.20766]  error is : 1.02101
353. [154.04 154.3]  [156.74078; 155.70248]  error is : 3.04323
354. [217.74 153.67]  [223.12425; 156.06343]  error is : 5.89225
355. [-295.72 2.62]  [-296.05713; 2.618041]  error is : 0.337133
356. [-251.5 -14.46]  [-250.91637; -14.719765]  error is : 0.638831
357. [-277.65 -9.81]  [-277.66302; -9.8412323]  error is : 0.0338414
358. [-306.48 -37.16]  [-306.79422; -37.096607]  error is : 0.32054
359. [-306.48 -37.16]  [-306.79422; -37.096607]  error is : 0.32054
360. [-183.66 94]  [-183.87399; 93.325142]  error is : 0.707972
361. [254.3 48.21]  [258.50925; 46.478313]  error is : 4.55153
362. [-78.28 77.05]  [-80.172867; 75.667641]  error is : 2.3439
363. [-311.66 -61.22]  [-312.24905; -61.162701]  error is : 0.591831
364. [-121 65.3]  [-121.8353; 64.214195]  error is : 1.36993
365. [-147.64 58.16]  [-148.01312; 57.334213]  error is : 0.90617
366. [-275.39 -80.59]  [-275.31241; -80.555191]  error is : 0.0850537
367. [-173.09 33.23]  [-173.16368; 32.914257]  error is : 0.324226
368. [229.47 -68.79]  [229.72557; -73.073402]  error is : 4.29102
369. [-133.64 -152.03]  [-133.72087; -152.50526]  error is : 0.482097
370. [191.44 -86.02]  [190.22649; -90.245193]  error is : 4.39601
371. [91.9 -176.96]  [88.986259; -180.06395]  error is : 4.25727
372. [107.84 -193.41]  [105.0002; -197.15306]  error is : 4.6984
373. [-15.73 120.18]  [-14.857389; 119.69176]  error is : 0.999915
374. [174.76 182.16]  [179.17929; 185.37877]  error is : 5.46723
375. [-253.73 48.24]  [-253.77463; 48.351051]  error is : 0.119683
376. [70.12 123.71]  [70.017166; 122.86922]  error is : 0.84704
377. [195.21 74.5]  [197.36093; 73.335609]  error is : 2.44587
378. [-107.8 94.31]  [-109.06728; 92.996109]  error is : 1.82545
379. [-126.63 61.75]  [-127.62785; 60.75423]  error is : 1.40971
380. [248.69 11.55]  [251.24942; 8.8109341]  error is : 3.74875
381. [-162.19 44.29]  [-162.33893; 43.736694]  error is : 0.572998
382. [90.05 -169.93]  [87.286064; -172.84552]  error is : 4.01742
383. [-21.82 125.27]  [-20.561176; 124.87132]  error is : 1.32045
384. [-23.05 120.26]  [-22.081877; 119.75322]  error is : 1.09274
385. [168.27 181.74]  [172.03349; 185.12175]  error is : 5.05965
386. [-284.13 45.13]  [-284.80383; 45.429642]  error is : 0.737448
387. [-280.27 40.22]  [-280.72382; 40.397957]  error is : 0.48747
