image :1method :3
P =[-0.1759028, 0.053450912, 0.039890643, 0.2511948;
  -0.0605391, -0.075328194, -0.1607649, -0.93076617;
  -4.3305805e-05, -0.00022994775, 0.00013205157, -0.00068015547]

  inlier threshold  :0.5  no_of_inliers :549
error = 2.97314
Ground data       :       projected points
369. [-133.64 -152.03]  [-135.45491; -153.77762]  error is : 2.51954
370. [191.44 -86.02]  [191.50047; -85.97374]  error is : 0.0761341
371. [91.9 -176.96]  [91.983681; -176.96849]  error is : 0.0841082
372. [107.84 -193.41]  [107.98997; -193.66821]  error is : 0.298602
373. [-15.73 120.18]  [-13.926676; 124.12764]  error is : 4.34003
374. [174.76 182.16]  [179.69611; 185.99466]  error is : 6.25058
375. [-253.73 48.24]  [-262.55786; 51.50071]  error is : 9.41081
376. [70.12 123.71]  [72.083786; 124.77717]  error is : 2.23502
377. [195.21 74.5]  [197.8576; 75.425148]  error is : 2.80458
378. [-107.8 94.31]  [-107.9822; 94.097343]  error is : 0.280032
379. [-126.63 61.75]  [-126.90783; 61.678535]  error is : 0.286876
380. [248.69 11.55]  [250.104; 11.802727]  error is : 1.43641
381. [-162.19 44.29]  [-162.47755; 44.404881]  error is : 0.30965
382. [90.05 -169.93]  [90.263664; -169.78882]  error is : 0.256088
383. [-21.82 125.27]  [-19.757502; 129.38159]  error is : 4.5999
384. [-23.05 120.26]  [-21.294458; 124.20542]  error is : 4.31836
385. [168.27 181.74]  [172.71466; 185.85861]  error is : 6.05953
386. [-284.13 45.13]  [-295.48532; 48.349102]  error is : 11.8028
387. [-280.27 40.22]  [-291.13864; 43.15807]  error is : 11.2588
388. [-280.27 40.22]  [-291.13864; 43.15807]  error is : 11.2588
389. [-293.2 26.87]  [-304.93958; 29.403902]  error is : 12.0099
390. [-289.29 21.99]  [-300.43839; 24.547222]  error is : 11.4379
391. [191.16 64.11]  [193.17221; 64.873245]  error is : 2.1521
392. [193 35.15]  [194.11107; 35.636795]  error is : 1.21303
393. [-158.5 87.57]  [-159.35062; 87.784584]  error is : 0.877266
394. [-25.97 29.99]  [-26.300369; 30.364208]  error is : 0.499176
395. [-284.32 -86.42]  [-294.3877; -88.840858]  error is : 10.3547
396. [-111.08 17.18]  [-111.21931; 17.34182]  error is : 0.213522
397. [172.29 -167.09]  [171.68283; -167.02393]  error is : 0.610747
398. [-298.08 21.2]  [-310.39319; 23.302908]  error is : 12.4915
399. [-260.64 21.07]  [-269.37955; 23.6294]  error is : 9.10659
400. [199.09 43.04]  [200.70779; 43.12479]  error is : 1.62002
401. [-156.27 70.75]  [-157.3349; 70.905113]  error is : 1.07613
402. [259.94 24.41]  [261.81308; 24.732996]  error is : 1.90072
403. [245.15 23.38]  [245.98045; 23.206085]  error is : 0.848475
404. [-248.54 -83.03]  [-256.05319; -84.366989]  error is : 7.63123
405. [-308.93 -157.64]  [-322.4494; -163.13716]  error is : 14.5943
406. [-303.51 -167.18]  [-316.98746; -173.19072]  error is : 14.757
407. [127.66 -114.53]  [127.39304; -114.01054]  error is : 0.584045
408. [212.4 -210.09]  [212.90817; -211.02298]  error is : 1.0624
409. [169.74 189.59]  [173.84991; 194.73984]  error is : 6.58879
410. [282.43 163.04]  [288.49942; 166.35989]  error is : 6.91807
411. [-252.35 -23.01]  [-260.36395; -22.320953]  error is : 8.04351
412. [-304.88 -31.27]  [-317.23981; -31.259024]  error is : 12.3598
413. [-294.6 -105.85]  [-305.62448; -108.5321]  error is : 11.346
414. [-294.6 -105.85]  [-305.62448; -108.5321]  error is : 11.346
415. [118.56 -1.76]  [116.40927; -1.4535003]  error is : 2.17246
416. [118.56 -1.76]  [116.40927; -1.4535003]  error is : 2.17246
417. [169.7 -181.94]  [169.3381; -182.17923]  error is : 0.433816
418. [-255.76 41.89]  [-264.70065; 44.94928]  error is : 9.44958
419. [-255.76 41.89]  [-264.61545; 44.83379]  error is : 9.33193
420. [-37.47 39.79]  [-37.817688; 39.920753]  error is : 0.37146
421. [-258.68 -77.71]  [-266.89899; -79.155281]  error is : 8.3451
422. [-162.75 56.23]  [-163.27257; 56.362167]  error is : 0.539023
423. [-287.11 -112.52]  [-297.54877; -115.49957]  error is : 10.8557
424. [-102.68 13.28]  [-102.69713; 13.477586]  error is : 0.198327
425. [-269.98 -130.7]  [-279.1835; -133.44112]  error is : 9.60302
426. [-269.45 48.82]  [-279.82983; 52.178905]  error is : 10.9098
427. [261.27 10.24]  [262.23605; 10.641991]  error is : 1.04636
428. [285.15 6.41]  [287.48273; 5.8128338]  error is : 2.40796
429. [-197.16 -196.42]  [-202.23927; -200.10754]  error is : 6.2767
430. [-265.53 18.47]  [-275.11954; 20.465679]  error is : 9.795
431. [-264.9 -37.74]  [-273.54178; -37.772991]  error is : 8.64185
432. [-290.71 -56.26]  [-301.40167; -57.102829]  error is : 10.7248
433. [-72.6 -87.81]  [-72.713257; -87.928017]  error is : 0.163573
434. [-242.14 3.42]  [-250.47879; 5.170476]  error is : 8.52054
435. [149.95 179.55]  [154.60678; 183.31979]  error is : 5.99141
436. [149.95 179.55]  [154.60678; 183.31979]  error is : 5.99141
437. [-237.21 -36.66]  [-244.11469; -36.547318]  error is : 6.9056
438. [-57.36 -64.84]  [-56.953068; -64.164879]  error is : 0.788275
439. [289.44 135.93]  [295.87762; 138.16591]  error is : 6.81486
440. [-228.96 -4.33]  [-235.46846; -3.3767066]  error is : 6.5779
441. [-64.62 -62.58]  [-63.98616; -62.060177]  error is : 0.81974
442. [-60.94 -70.98]  [-60.617737; -70.441528]  error is : 0.627541
443. [-287.61 -59.02]  [-298.13406; -59.938766]  error is : 10.5641
444. [276.24 157.99]  [282.48557; 161.00378]  error is : 6.9347
445. [107.41 142.69]  [109.26894; 144.04222]  error is : 2.29872
446. [57.72 140.47]  [59.214344; 141.79161]  error is : 1.99492
447. [273.92 137.06]  [279.31976; 139.32701]  error is : 5.85633
448. [282.13 125.86]  [287.3703; 127.78676]  error is : 5.58329
449. [285.07 125.44]  [290.40628; 127.46796]  error is : 5.70863
450. [-102.91 119.97]  [-102.58079; 119.96243]  error is : 0.329303
451. [207.05 107.49]  [210.18954; 108.79151]  error is : 3.39863
452. [-183.94 103.61]  [-184.97745; 104.18162]  error is : 1.1845
453. [53.59 95.33]  [54.010822; 95.531975]  error is : 0.466781
454. [-101.83 87.18]  [-101.70216; 86.819969]  error is : 0.382054
455. [-86.85 83.08]  [-86.435455; 82.842857]  error is : 0.477581
456. [-90.38 78.41]  [-89.993958; 78.173004]  error is : 0.452985
457. [-206.77 71.54]  [-208.28751; 71.97493]  error is : 1.5786
458. [-21.91 70.51]  [-21.683786; 70.580353]  error is : 0.2369
459. [175.55 66.7]  [177.54332; 67.565361]  error is : 2.17305
460. [-154.52 61.38]  [-154.67996; 61.247337]  error is : 0.207813
461. [-51.94 53.6]  [-51.734402; 53.723946]  error is : 0.240069
462. [-83.81 52.92]  [-83.45443; 52.859558]  error is : 0.360668
463. [265.4 41.26]  [267.66678; 41.557903]  error is : 2.28628
464. [179.92 35.96]  [180.86552; 36.232819]  error is : 0.984099
465. [-43.41 30.87]  [-43.774044; 30.745939]  error is : 0.384603
466. [168.12 24.77]  [168.52943; 25.124258]  error is : 0.541423
467. [249.03 24.44]  [250.64455; 24.742821]  error is : 1.6427
468. [-151.23 24.16]  [-151.2274; 24.157833]  error is : 0.00337988
469. [-124.74 16.76]  [-124.64833; 16.808277]  error is : 0.103603
470. [247.09 16.11]  [248.40532; 16.272078]  error is : 1.32527
471. [-141.31 13.23]  [-141.26801; 13.334172]  error is : 0.112318
472. [-167.13 10.33]  [-167.42426; 10.430462]  error is : 0.310928
473. [245.01 10.09]  [246.23711; 10.280658]  error is : 1.24183
474. [-154.58 7.49]  [-154.61528; 7.6622062]  error is : 0.175783
475. [-154.58 7.49]  [-154.61528; 7.6622062]  error is : 0.175783
476. [-164.84 -1.9]  [-165.13058; -1.719076]  error is : 0.342308
477. [175.55 -36.85]  [174.70471; -36.370361]  error is : 0.971889
478. [194.26 -45.41]  [193.87408; -45.037056]  error is : 0.536669
479. [186.6 -47.85]  [185.88409; -47.624641]  error is : 0.750544
480. [182.28 -66.46]  [182.32889; -66.198502]  error is : 0.266028
481. [232.46 -66.64]  [232.90582; -66.518562]  error is : 0.462059
482. [263.47 -76.03]  [263.94629; -76.214035]  error is : 0.510607
483. [263.47 -76.03]  [263.94629; -76.214035]  error is : 0.510607
484. [162.52 -83.53]  [162.54048; -83.24939]  error is : 0.281355
485. [124.53 -111.43]  [124.70591; -110.84066]  error is : 0.615034
486. [281.43 -164.96]  [283.56555; -166.36615]  error is : 2.55692
487. [101.95 -182.57]  [101.96519; -182.5822]  error is : 0.0194777
488. [101.95 -182.57]  [101.96519; -182.5822]  error is : 0.0194777
489. [290.18 204.64]  [302.98868; 212.272]  error is : 14.9101
490. [230.85 190.84]  [236.8766; 194.74629]  error is : 7.18185
491. [245.89 176.38]  [251.6839; 179.68887]  error is : 6.67217
492. [-155.53 144.61]  [-156.3479; 145.97758]  error is : 1.5935
493. [-109.53 134.97]  [-109.32677; 135.35039]  error is : 0.43127
494. [158.86 107.92]  [159.2478; 108.08511]  error is : 0.421487
495. [-174.24 83.77]  [-174.78345; 83.885826]  error is : 0.555649
496. [-102.8 81.99]  [-102.53869; 81.676712]  error is : 0.407962
497. [5.75 78.06]  [6.1834626; 78.302498]  error is : 0.496685
498. [-59.84 74.16]  [-59.833599; 74.18779]  error is : 0.028514
499. [-171.45 72.97]  [-171.95999; 73.002472]  error is : 0.511027
500. [-146.83 72.28]  [-146.72934; 72.241669]  error is : 0.107713
501. [-141.78 70.6]  [-141.61911; 70.553665]  error is : 0.167427
502. [-92.74 63.27]  [-92.545509; 62.966621]  error is : 0.360367
503. [-35.49 50.29]  [-35.378464; 50.367844]  error is : 0.136015
504. [-98.13 36.9]  [-98.000237; 36.75703]  error is : 0.193077
505. [-183.2 30.25]  [-183.752; 30.238445]  error is : 0.552123
506. [-20.34 29.6]  [-20.522985; 29.708838]  error is : 0.212906
507. [-124.61 27.33]  [-124.53651; 27.224491]  error is : 0.128578
508. [-149.46 21.49]  [-149.29973; 21.62919]  error is : 0.212281
509. [-144.25 21.12]  [-144.19577; 21.147449]  error is : 0.0607807
510. [276.58 19.86]  [278.67441; 19.947018]  error is : 2.09623
511. [178.72 17.47]  [178.94498; 17.682899]  error is : 0.309743
512. [-166.55 16.23]  [-166.35524; 16.556152]  error is : 0.379879
513. [280.78 6.11]  [282.61557; 6.2069321]  error is : 1.83813
514. [280.78 6.11]  [282.61557; 6.2069321]  error is : 1.83813
515. [-176.38 2.26]  [-176.75179; 2.4456456]  error is : 0.415554
516. [284.76 0.45]  [286.53568; 0.50053042]  error is : 1.77638
517. [267.43 -22.42]  [268.57074; -22.343746]  error is : 1.14329
518. [173.34 -53.09]  [172.54778; -52.634285]  error is : 0.913942
519. [211.38 -96.1]  [211.37364; -95.917442]  error is : 0.182667
520. [213.21 -105.47]  [213.22963; -105.43688]  error is : 0.0384959
521. [114.63 -105.84]  [114.71616; -105.35127]  error is : 0.49626
522. [203.3 -107.62]  [203.22575; -107.50604]  error is : 0.136014
523. [188.94 -136.02]  [188.96338; -135.73465]  error is : 0.286311
524. [89.03 -153.77]  [89.160431; -153.29439]  error is : 0.493177
525. [292.11 -165.84]  [295.07727; -167.34683]  error is : 3.32796
526. [296.24 -166.22]  [299.49014; -167.90273]  error is : 3.65993
527. [124.48 -168.73]  [124.29242; -168.64575]  error is : 0.205633
528. [292.79 -170.51]  [296.12421; -172.03954]  error is : 3.66829
529. [287.61 -170.83]  [290.35126; -172.62173]  error is : 3.27489
530. [294.46 -173.94]  [298.02081; -175.70512]  error is : 3.97431
531. [294.46 -173.94]  [298.02081; -175.70512]  error is : 3.97431
532. [110.22 -190.93]  [110.31667; -190.96332]  error is : 0.102255
533. [272.24 224.58]  [285.05756; 233.35721]  error is : 15.5348
534. [232.24 201.29]  [238.78806; 205.742]  error is : 7.91817
535. [239.28 174.53]  [244.8945; 177.7462]  error is : 6.47044
536. [162.18 170.15]  [166.54564; 173.33678]  error is : 5.40504
537. [224.99 145.28]  [229.89502; 147.79167]  error is : 5.51069
538. [91.86 143.49]  [93.66967; 144.90591]  error is : 2.29776
539. [80.96 134.79]  [82.312332; 135.83231]  error is : 1.7074
540. [-180.56 134.47]  [-182.07372; 135.8054]  error is : 2.01857
541. [-111.84 132.06]  [-111.56915; 132.37874]  error is : 0.418278
542. [59.99 131.56]  [61.518436; 132.82138]  error is : 1.98172
543. [-167.68 130.68]  [-168.46516; 131.72073]  error is : 1.3037
544. [-83.32 125.78]  [-83.02198; 125.93963]  error is : 0.338079
545. [-194.56 113.64]  [-195.85036; 114.61628]  error is : 1.61807
546. [-99.88 108.51]  [-99.536819; 108.34528]  error is : 0.380665
547. [149.02 107.16]  [149.20218; 107.23891]  error is : 0.198531
548. [200.76 88.38]  [203.28065; 89.257423]  error is : 2.66901
549. [-188.1 79.45]  [-188.83557; 79.893448]  error is : 0.858897
550. [-153.6 78.23]  [-153.73921; 78.073486]  error is : 0.209466
551. [-153.6 78.23]  [-153.73921; 78.073486]  error is : 0.209466
552. [-125.28 70.78]  [-125.20707; 70.447983]  error is : 0.339931
553. [125.96 60.29]  [125.13448; 60.160091]  error is : 0.835683
554. [-113.63 56.26]  [-113.30267; 56.109253]  error is : 0.360368
555. [194.32 45.24]  [195.79227; 45.684677]  error is : 1.53795
556. [197.32 42.66]  [198.99899; 43.275146]  error is : 1.78813
557. [-158.74 37.6]  [-158.87581; 37.540665]  error is : 0.148199
558. [-130.02 32.41]  [-129.92369; 32.338779]  error is : 0.119786
559. [-101.39 31.45]  [-101.25675; 31.37093]  error is : 0.154942
560. [-100.37 25.53]  [-100.15711; 25.578623]  error is : 0.218372
561. [-191.05 24.94]  [-191.50121; 25.160978]  error is : 0.502409
562. [-165.36 24.11]  [-165.45549; 24.170111]  error is : 0.112834
563. [242.03 -4.8]  [243.40919; -4.2490034]  error is : 1.48519
564. [251.45 -6.15]  [252.73685; -6.0471296]  error is : 1.29096
565. [287.94 -6.66]  [289.68716; -6.7170472]  error is : 1.74809
566. [170.83 -57.03]  [169.93015; -57.071125]  error is : 0.900796
567. [225.04 -73.97]  [225.28847; -73.904861]  error is : 0.256871
568. [222.31 -78.31]  [222.48203; -78.109512]  error is : 0.264174
569. [201.89 -83.53]  [202.05559; -83.418686]  error is : 0.199525
570. [230.49 -84.55]  [230.69209; -84.743797]  error is : 0.279992
571. [234.03 -100.42]  [234.10175; -100.41861]  error is : 0.0717603
572. [141.59 -133.86]  [141.46432; -133.56418]  error is : 0.321409
573. [142.37 -150.63]  [142.38609; -150.30426]  error is : 0.326142
574. [296.57 -159.53]  [299.54797; -161.13263]  error is : 3.38182
575. [96.57 -170.62]  [96.656334; -170.50891]  error is : 0.140688
576. [154.65 -176.41]  [154.84869; -176.05527]  error is : 0.406595
577. [162.32 -178.43]  [162.0417; -178.74922]  error is : 0.42351
578. [228.88 195.01]  [235.21701; 199.23653]  error is : 7.61717
579. [241.6 191.14]  [248.10776; 195.22856]  error is : 7.68552
580. [249.55 174.52]  [255.65263; 177.95813]  error is : 7.00448
581. [-174.38 148.91]  [-175.59953; 150.93616]  error is : 2.36486
582. [-106.03 139.13]  [-105.77047; 139.98599]  error is : 0.894466
583. [149.74 121.09]  [150.75964; 121.64407]  error is : 1.16045
584. [-104.62 111.84]  [-104.28212; 111.73817]  error is : 0.352894
585. [-109.14 107.64]  [-108.89629; 107.46735]  error is : 0.298662
586. [-103.74 105.48]  [-103.3875; 105.28162]  error is : 0.404486
587. [-193.89 101.59]  [-195.21248; 102.35426]  error is : 1.52743
588. [115.95 98.75]  [116.01269; 98.750702]  error is : 0.0626947
589. [-183.61 88.83]  [-184.41447; 89.261826]  error is : 0.913044
590. [4.42 82.2]  [4.4551373; 82.087067]  error is : 0.11827
591. [-141.75 75.18]  [-141.67087; 75.035637]  error is : 0.164629
592. [-89.3 74.31]  [-88.873146; 74.13768]  error is : 0.460326
593. [0.38 65.88]  [0.70521408; 66.079491]  error is : 0.381526
594. [121.98 55.83]  [121.07047; 55.693928]  error is : 0.919653
595. [-47.78 54.16]  [-48.017033; 54.004551]  error is : 0.28346
596. [-64.98 51.26]  [-65.097588; 51.13393]  error is : 0.172393
597. [-53.76 49.68]  [-53.978493; 49.524536]  error is : 0.268158
598. [-14.63 38.51]  [-14.705612; 38.614803]  error is : 0.129233
599. [-149.56 34.84]  [-149.51317; 34.803406]  error is : 0.0594317
600. [-8.49 21.21]  [-8.659194; 21.477289]  error is : 0.31634
601. [54.7 9.3]  [53.609612; 9.4271059]  error is : 1.09777
602. [-103.71 2.7]  [-103.8848; 2.8107157]  error is : 0.206917
603. [55.47 -5.85]  [54.263149; -5.4617891]  error is : 1.26775
604. [224.63 -134.12]  [224.58806; -134.14101]  error is : 0.0469146
605. [224.63 -134.12]  [224.58806; -134.14101]  error is : 0.0469146
606. [97.66 -178.26]  [97.631798; -178.20883]  error is : 0.0584226
607. [224.27 208.12]  [231.06793; 213.03329]  error is : 8.38763
608. [264.11 160.76]  [269.9581; 163.68158]  error is : 6.53729
609. [269.78 155.75]  [275.61749; 158.52055]  error is : 6.4616
610. [282.42 152.67]  [288.55939; 155.42583]  error is : 6.72952
611. [275.66 149.34]  [281.37634; 151.91051]  error is : 6.2677
612. [85.22 143.13]  [87.084122; 144.61206]  error is : 2.38148
613. [283.71 142.09]  [289.52609; 144.53857]  error is : 6.31051
614. [-177.65 107.42]  [-178.5869; 107.90299]  error is : 1.05408
615. [-177.65 107.42]  [-178.5869; 107.90299]  error is : 1.05408
616. [183.96 65.5]  [185.94038; 66.205627]  error is : 2.10233
617. [165.47 34]  [165.68803; 34.23782]  error is : 0.32264
618. [-25.97 29.99]  [-26.311407; 29.961639]  error is : 0.342584
619. [-10.26 26.64]  [-10.900266; 26.484938]  error is : 0.658775
620. [172.68 13.13]  [172.3952; 13.202118]  error is : 0.293779
621. [-128.83 9.6]  [-128.71495; 9.7638512]  error is : 0.20021
622. [-128.83 9.6]  [-128.71495; 9.7638512]  error is : 0.20021
623. [246.57 -8.53]  [247.74236; -8.1865768]  error is : 1.22161
624. [43.07 -14.92]  [41.8344; -14.50152]  error is : 1.30454
625. [192.53 188.75]  [197.86111; 192.61696]  error is : 6.58591
626. [234.89 179.79]  [240.40823; 183.09966]  error is : 6.43465
627. [242.78 160.72]  [248.02867; 163.48549]  error is : 5.93266
628. [262.78 152.35]  [268.40479; 155.01855]  error is : 6.2257
629. [-118.89 148.12]  [-119.33741; 148.58719]  error is : 0.646874
630. [57.08 146.43]  [59.010399; 148.08331]  error is : 2.54163
631. [269.28 145.73]  [277.49011; 149.63298]  error is : 9.09061
632. [-173.44 135.02]  [-174.60422; 136.15349]  error is : 1.62486
633. [288.34 127.29]  [293.51288; 129.18098]  error is : 5.50768
634. [288.34 127.29]  [293.51288; 129.18098]  error is : 5.50768
635. [-162.29 102.72]  [-162.7088; 102.83842]  error is : 0.435229
636. [-137.8 87.6]  [-137.46576; 87.616333]  error is : 0.334643
637. [-173.23 80.12]  [-173.53052; 80.37999]  error is : 0.397375
638. [-159.8 79.24]  [-160.10645; 79.115143]  error is : 0.330901
639. [-141.42 67.96]  [-141.21762; 67.903976]  error is : 0.209988
640. [-125.5 63.49]  [-125.22452; 63.292274]  error is : 0.339097
641. [-28.03 63.4]  [-27.641361; 63.621841]  error is : 0.447497
642. [-53.44 59.14]  [-53.849289; 58.778698]  error is : 0.545946
643. [199.82 58.22]  [201.57664; 58.676739]  error is : 1.81504
644. [-15.32 32.16]  [-15.580424; 32.198246]  error is : 0.263218
645. [202.03 25.46]  [203.01173; 25.910238]  error is : 1.08006
646. [47.56 -8.79]  [46.62669; -8.2813034]  error is : 1.06294
647. [170.11 -8.63]  [169.54529; -8.2570353]  error is : 0.676759
648. [260.63 -41.41]  [261.73776; -41.221287]  error is : 1.12372
649. [116.91 -84.98]  [117.00847; -84.563522]  error is : 0.427962
650. [116.91 -84.98]  [117.00847; -84.563522]  error is : 0.427962
651. [240.27 201.52]  [247.12971; 206.08247]  error is : 8.23843
652. [-164.34 136.96]  [-165.01628; 138.39447]  error is : 1.58589
653. [201.6 127.11]  [204.76961; 128.52141]  error is : 3.46965
654. [201.6 127.11]  [204.76961; 128.52141]  error is : 3.46965
655. [156.18 97.25]  [156.43182; 97.438255]  error is : 0.314418
656. [-48.71 42.16]  [-48.476215; 42.381058]  error is : 0.321747
657. [-56.33 34]  [-56.402031; 34.019573]  error is : 0.0746412
658. [162.29 22.58]  [162.13414; 22.720617]  error is : 0.209913
659. [237.68 10.55]  [239.07814; 10.936872]  error is : 1.45068
660. [227.71 -71.23]  [227.90509; -71.125526]  error is : 0.221299
661. [113.7 -99.04]  [113.8634; -98.557266]  error is : 0.509641
662. [113.7 -99.04]  [113.8634; -98.557266]  error is : 0.509641
663. [127.66 -114.53]  [127.62965; -114.18203]  error is : 0.34929
664. [154.48 186.34]  [159.11272; 190.18425]  error is : 6.02
665. [65.05 156.54]  [67.278336; 158.54335]  error is : 2.99648
666. [72.91 142.68]  [74.670105; 144.14578]  error is : 2.29052
667. [246.07 139.33]  [250.68307; 141.40558]  error is : 5.0585
668. [-185.45 135.82]  [-186.57361; 137.53699]  error is : 2.05196
669. [227.25 131.56]  [232.9301; 134.37384]  error is : 6.33887
670. [-188.8 109.37]  [-189.9131; 110.2504]  error is : 1.41918
671. [-180.87 92.81]  [-181.39311; 93.394295]  error is : 0.784254
672. [241.38 -65.69]  [242.15034; -65.628983]  error is : 0.772753
673. [221.99 -142.95]  [222.01151; -143.06133]  error is : 0.113385
674. [221.99 -142.95]  [222.01151; -143.06133]  error is : 0.113385
675. [262.81 175.75]  [269.37497; 179.34352]  error is : 7.48413
676. [217.71 122.91]  [221.53915; 124.65159]  error is : 4.2066
677. [158.21 79.46]  [159.24217; 80.065056]  error is : 1.19644
678. [188.85 -103.57]  [188.76317; -103.17006]  error is : 0.409259
679. [96.55 153.85]  [98.91481; 155.7818]  error is : 3.05354
680. [246.28 -47.81]  [246.71692; -47.798473]  error is : 0.437072
681. [246.28 -47.81]  [246.71692; -47.798473]  error is : 0.437072
682. [213 -85.44]  [212.94606; -85.332024]  error is : 0.120702
683. [-66.22 63.56]  [-65.354919; 63.903534]  error is : 0.930796
684. [-66.22 63.56]  [-65.354919; 63.903534]  error is : 0.930796
685. [111.29 82.12]  [111.37276; 82.324532]  error is : 0.220637
686. [231.87 -130.22]  [231.5658; -129.69943]  error is : 0.602934
